Timestamp,Name,Registration Number,Gender,Batch,Area or Locality Near College,Type of Accommodation,Latitude (Accommodation),Longitude (Accommodation),Pincode,Commute Mode(s),How long is your commute,Do you usually travel alone or with others?,When Do You Leave for College?,When Do You Return Home?,Days of the Week You Commute,Have You Experienced Any Safety Incidents?,How many incidents have you experienced?,Where Did the Incident Happen?,Latitude (Incident),Longitude (Incident),Describe the incident,At which date the incident happen?,At what time the incident happen?,Was there any emergency support available?,Was the area had well lighting?,Were there any witnesses or bystanders present?,How Safe Do You Feel in Your Accommodation?,How Safe Do You Feel During Your Commute?,How likely are you to report an incident?,Do you feel informed about crime prevention strategies?,Do you know how to report safety concerns?,Confidence in staying safe,Has Incident,Encoded_Commute_Mode,Encoded_Accommodation,Leave_Hour,Leave_Day,Risk_Score
53:57.8,Sachi Mannan,2023BTech617,Other,2025,Bhopal,Rented Flat,0.6699892672924719,0.6660823609964837,462030,"['Private Bus', 'Walking', 'College Bus']",15–30 mins,Alone,6:00 PM,2:45 PM,"['Saturday', 'Wednesday', 'Thursday', 'Tuesday', 'Friday', 'Monday']",Yes,3,"H.No. 724, Panchal, Agra-702780",0.9839625957617285,0.9939879843816705,Quia minus modi libero excepturi.,25-08-2024,23:43:57,No,No,Yes,5,4,5,No,Yes,4,1,112,2,,,4
33:42.8,Chatresh Dhaliwal,2022BTech200,Male,2023,Bhopal,Hostel,0.1507004293082943,0.3527539671543707,466001,"['Walking', 'Monthly Cab', 'Bike']",30–45 mins,Alone,8:30 AM,2:45 PM,"['Thursday', 'Monday', 'Friday', 'Saturday', 'Tuesday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,No,No,5,4,1,Not Sure,No,4,1,143,0,,,1
26:34.1,Suhani Gulati,2020BTech930,Other,2025,Bhopal,Rented Flat,0.31605821292409786,0.9017804255592523,462030,"['Scooty', 'Walking']",45 mins–1 hour,With friends,11:40 AM,10:00 AM,"['Monday', 'Friday', 'Thursday']",Yes,1,"H.No. 75
Talwar, Ajmer 741522",0.9889558824762414,0.9967082565779223,Aliquam impedit provident quas porro placeat error error.,02-11-2024,16:30:37,Not Sure,No,No,1,5,1,Yes,Yes,4,1,134,2,,,2
02:51.1,Ekaraj Rajan,2024BTech744,Other,2023,Bhopal,PG,0.6510027873001576,0.31577806022562527,466001,"['Private Bus', 'College Bus']",30–45 mins,Alone,11:40 AM,5:55 PM,"['Tuesday', 'Friday', 'Saturday', 'Monday']",Yes,2,"82/79, Agate
Bally 247503",0.995563873207579,0.9939319456466851,Deserunt commodi impedit nisi excepturi ea.,28-03-2024,23:56:57,Yes,Yes,No,2,5,5,No,Yes,1,1,97,1,,,3
58:15.3,Veda Luthra,2023BTech989,Male,2023,Kotri,PG,0.7139433088777025,0.15391735789424388,462030,"['College Bus', 'Scooty', 'Walking']",30–45 mins,With friends,10:05 AM,10:00 AM,"['Thursday', 'Saturday', 'Friday', 'Tuesday', 'Monday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,2,5,3,Yes,No,3,1,43,1,,,1
44:24.6,Yagnesh Choudhry,2024BTech985,Other,2024,Sehore,Rented Flat,0.21016083042321299,0.5678487310928801,466001,['Monthly Cab'],45 mins–1 hour,With friends,10:05 AM,4:20 PM,"['Tuesday', 'Monday', 'Saturday', 'Thursday', 'Friday']",No,0,,0.0,0.0,,,,No,Yes,No,4,1,3,Yes,No,4,1,66,2,,,1
56:00.0,Charita Sarna,2021BTech226,Other,2023,Bhopal,PG,0.742939640534388,0.5482433683314127,466001,"['Private Bus', 'Walking']",15–30 mins,With friends,1:15 PM,10:00 AM,"['Saturday', 'Wednesday', 'Thursday']",No,0,,0.0,0.0,,,,No,No,Yes,2,2,2,No,No,5,1,113,1,,,1
12:09.0,Janya Aurora,2021BTech844,Male,2023,Bhopal,Rented Flat,0.1304684746740108,0.6228457493268422,462030,"['Personal Car', 'Private Bus']",15–30 mins,Alone,8:30 AM,11:35 AM,"['Wednesday', 'Friday', 'Thursday']",Yes,1,"H.No. 52, Parmer Ganj, Nagaon-465614",0.9930986395228077,0.9956202689897988,Tenetur iste similique porro iusto accusamus nulla.,25-06-2024,23:51:12,Not Sure,Yes,Yes,3,2,5,Not Sure,No,3,1,80,2,,,2
31:31.8,Arunima Jain,2023BTech736,Other,2025,Kotri,Hostel,0.2861247717297175,0.19796918640957983,466001,"['Monthly Cab', 'College Bus', 'Walking']",45 mins–1 hour,Alone,2:50 PM,4:20 PM,"['Friday', 'Saturday', 'Tuesday', 'Wednesday']",Yes,3,"H.No. 61
Sridhar, Machilipatnam-875198",0.9949434683351983,0.9960297014327684,Veniam quia tempore voluptatibus.,13-02-2024,15:42:02,No,Not Sure,No,1,3,4,Yes,No,4,1,54,0,,,4
22:09.3,Anay Raj,2020BTech632,Other,2025,Sehore,Hostel,0.31167101848588175,0.8133775879620941,462030,"['Private Bus', 'Scooty', 'Walking']",45 mins–1 hour,Alone,8:30 AM,4:20 PM,"['Friday', 'Wednesday', 'Monday', 'Tuesday', 'Saturday']",Yes,1,"H.No. 34, Parsa Nagar, Vellore 454094",0.9996430022590704,0.9983690057150348,Porro consequatur culpa pariatur quod aspernatur optio.,14-05-2024,12:13:17,No,No,Yes,3,2,2,No,No,3,1,109,0,,,2
57:13.3,Upkaar Borah,2022BTech840,Other,2025,Bhopal,Rented Flat,0.42331920994457306,0.5866067502364274,462030,"['Bike', 'Private Bus', 'Walking']",15–30 mins,With friends,8:30 AM,5:55 PM,"['Monday', 'Tuesday', 'Saturday']",No,0,,0.0,0.0,,,,Yes,No,Yes,1,5,2,Not Sure,No,5,1,15,2,,,1
25:59.5,Gopal Grewal,2025BTech352,Male,2024,Sehore,Hostel,0.8750981161695393,0.4556740899589897,466001,"['Personal Car', 'College Bus']",45 mins–1 hour,Alone,6:00 PM,4:20 PM,"['Saturday', 'Friday', 'Monday', 'Wednesday', 'Thursday', 'Tuesday']",No,0,,0.0,0.0,,,,Not Sure,Yes,Yes,5,1,3,No,No,4,1,73,0,,,1
33:23.5,Rudra Bains,2025BTech675,Other,2025,Bhopal,Hostel,0.6476488161983767,0.0679501312177706,466001,['Private Bus'],30–45 mins,Alone,6:00 PM,5:55 PM,"['Wednesday', 'Monday', 'Thursday', 'Friday', 'Tuesday']",Yes,2,"H.No. 108
Bera Street
Saharanpur-633161",0.9904963183650354,0.9952487591446009,Doloremque qui dignissimos maiores consectetur.,24-06-2024,23:18:31,Yes,Not Sure,No,1,4,4,Yes,No,3,1,114,0,,,3
16:31.6,Chaitanya Gara,2022BTech100,Other,2023,Sehore,PG,0.7272270368115841,0.48823256570426565,466001,"['Scooty', 'College Bus', 'Walking']",15–30 mins,With friends,10:05 AM,7:30 PM,"['Saturday', 'Thursday', 'Wednesday', 'Monday']",Yes,2,"H.No. 434
Prabhakar Zila
Parbhani 110969",0.9988416725659108,0.9969931728356265,Perspiciatis voluptatibus ab pariatur.,27-01-2024,09:31:44,Not Sure,No,Yes,1,2,5,No,Yes,1,1,120,1,,,3
28:34.5,Manbir Vora,2020BTech870,Female,2025,Kotri,Hostel,0.8781937814372185,0.9071054380585792,462030,['Monthly Cab'],30–45 mins,With friends,4:25 PM,11:35 AM,"['Monday', 'Friday', 'Saturday', 'Wednesday', 'Tuesday']",No,0,,0.0,0.0,,,,Yes,Yes,Yes,4,1,4,Not Sure,Yes,4,1,66,0,,,1
27:58.3,Dayamai Pillay,2020BTech713,Other,2024,Bhopal,Hostel,0.5993536347034905,0.012027460358552844,466001,['College Bus'],15–30 mins,Alone,6:00 PM,5:55 PM,"['Friday', 'Tuesday', 'Thursday', 'Monday', 'Wednesday']",Yes,2,"H.No. 52, Subramanian Zila, Bathinda-349337",0.9820342206253698,0.995671133528899,Molestiae officiis voluptatibus sed ut.,17-04-2024,08:30:35,Not Sure,No,No,1,5,5,Yes,Yes,1,1,50,0,,,3
07:06.9,Tarak Dayal,2022BTech929,Other,2025,Sehore,Hostel,0.31959840451093413,0.04614408455765329,462030,['College Bus'],45 mins–1 hour,Alone,1:15 PM,10:00 AM,"['Tuesday', 'Monday', 'Saturday', 'Friday', 'Wednesday']",Yes,3,"H.No. 82, Mittal Path
Tenali 109644",0.9845263525662531,0.995113133276899,Veniam nulla similique quam.,29-01-2024,07:27:18,No,No,Yes,4,1,5,No,Yes,5,1,50,0,,,4
16:17.7,Ishanvi Ramaswamy,2024BTech281,Other,2025,Sehore,Hostel,0.9679080030756353,0.3225387378595883,462030,"['Bike', 'College Bus', 'Monthly Cab']",30–45 mins,With friends,11:40 AM,11:35 AM,"['Tuesday', 'Saturday', 'Thursday', 'Friday']",Yes,1,"46/72, Warrior Circle
Guntur 741139",0.9971169070137925,0.9983171734335622,Iusto necessitatibus fuga perspiciatis perferendis vero.,10-10-2024,05:13:09,No,Yes,Yes,4,1,5,No,Yes,4,1,0,0,,,2
30:37.5,Zayan Chaudhuri,2024BTech899,Male,2024,Kotri,Rented Flat,0.1672760548489336,0.758848415848945,466001,"['College Bus', 'Monthly Cab', 'Bike']",30–45 mins,Alone,4:25 PM,4:20 PM,"['Saturday', 'Wednesday', 'Tuesday']",Yes,3,"26/411
Tank Road
Thiruvananthapuram-521380",0.9996204026166724,0.9940188102020433,Voluptatibus dolores perspiciatis fuga voluptas vero laboriosam.,27-09-2024,10:35:17,No,Yes,No,1,3,4,No,Yes,4,1,28,2,,,4
48:06.9,Anita Pai,2023BTech303,Other,2023,Kotri,Hostel,0.4198390894819468,0.08403359657205556,462030,['Private Bus'],15–30 mins,Alone,8:30 AM,5:55 PM,"['Wednesday', 'Monday', 'Saturday', 'Tuesday', 'Friday']",Yes,3,"H.No. 383
Grewal Marg
Visakhapatnam-872081",0.9832829040685185,0.9982132637092158,Quod saepe nesciunt id cum.,28-07-2024,11:41:04,Yes,Not Sure,No,3,5,5,No,No,4,1,114,0,,,4
55:26.8,Tanvi Merchant,2021BTech237,Female,2024,Sehore,Hostel,0.7740745042129831,0.18032958052475578,466001,"['Bike', 'Scooty']",45 mins–1 hour,With friends,1:15 PM,1:10 PM,"['Tuesday', 'Wednesday', 'Friday', 'Thursday', 'Monday']",Yes,2,"H.No. 950, Bose Road, Tadepalligudem-060822",0.9880530884752166,0.9966552113926762,Maxime iusto quidem rem amet minima illum.,24-05-2024,08:50:31,No,Not Sure,Yes,4,5,5,No,No,1,1,20,0,,,3
11:45.4,Chandresh Gala,2024BTech957,Female,2023,Kotri,PG,0.31458847275172985,0.03294399701221096,466001,"['College Bus', 'Monthly Cab', 'Bike']",15–30 mins,With friends,2:50 PM,11:35 AM,"['Friday', 'Tuesday', 'Wednesday', 'Monday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,5,4,5,Not Sure,No,2,1,28,1,,,1
16:19.9,Arunima Srinivas,2020BTech502,Male,2023,Bhopal,Hostel,0.005766827924254869,0.38438879819767635,462030,['Personal Car'],45 mins–1 hour,Alone,6:00 PM,10:00 AM,"['Thursday', 'Wednesday', 'Saturday', 'Tuesday', 'Monday', 'Friday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,1,3,5,Yes,No,2,1,89,0,,,1
40:13.6,Nirja Mane,2020BTech977,Female,2023,Bhopal,Hostel,0.24760516451478765,0.8957446082240494,462030,['Walking'],45 mins–1 hour,Alone,1:15 PM,10:00 AM,"['Friday', 'Monday', 'Saturday', 'Wednesday', 'Tuesday', 'Thursday']",Yes,2,"H.No. 45, Issac Zila
Tiruchirappalli-511435",0.9800104673371964,0.9941108876629815,Totam fuga omnis.,07-06-2024,09:14:38,No,Yes,No,4,5,1,No,No,5,1,162,0,,,3
36:05.4,Sachi Rajagopalan,2021BTech402,Male,2023,Bhopal,Hostel,0.2541168743792639,0.3787465338224649,462030,['College Bus'],45 mins–1 hour,Alone,6:00 PM,2:45 PM,"['Friday', 'Monday', 'Saturday', 'Wednesday']",Yes,1,"H.No. 374, Jaggi Marg, Rampur-153184",0.9897090336473775,0.9996491224221844,Recusandae harum ab similique.,24-05-2024,16:17:29,No,Yes,Yes,5,5,2,Yes,Yes,4,1,50,0,,,2
41:47.7,Wazir Deol,2021BTech452,Female,2023,Kotri,Hostel,0.012238490372595834,0.30420639844828656,466001,['Walking'],45 mins–1 hour,Alone,10:05 AM,5:55 PM,"['Wednesday', 'Saturday', 'Monday', 'Friday', 'Tuesday']",Yes,1,"35/777
Borra Road
Gandhinagar 291995",0.9968731202875116,0.995668385140561,Sapiente dignissimos assumenda voluptas quod delectus nobis.,07-09-2024,07:04:55,Not Sure,Not Sure,No,1,5,2,Yes,No,1,1,162,0,,,2
46:55.8,Rajata Chana,2022BTech111,Female,2024,Kotri,Rented Flat,0.5978858969019285,0.757207942541271,466001,"['College Bus', 'Bike']",45 mins–1 hour,With friends,6:00 PM,2:45 PM,"['Thursday', 'Friday', 'Monday', 'Saturday']",No,0,,0.0,0.0,,,,Not Sure,Yes,Yes,2,4,1,No,Yes,4,1,27,2,,,1
27:39.2,Jasmit Contractor,2023BTech903,Male,2023,Sehore,PG,0.7915271681671001,0.4705447696610747,466001,['Monthly Cab'],30–45 mins,With friends,10:05 AM,1:10 PM,"['Saturday', 'Monday', 'Friday', 'Thursday']",Yes,2,"96/494
Divan Ganj, Lucknow-666469",0.9967571853988264,0.9968000501677646,Vero quidem unde ad magni fugit.,20-03-2024,00:38:23,Not Sure,No,Yes,5,4,1,Not Sure,No,2,1,66,1,,,3
33:38.2,Yashoda Ram,2025BTech565,Male,2023,Sehore,Rented Flat,0.19674694838688822,0.5595519921610617,462030,"['College Bus', 'Walking', 'Private Bus']",15–30 mins,Alone,1:15 PM,2:45 PM,"['Friday', 'Saturday', 'Tuesday', 'Wednesday', 'Monday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,Not Sure,Yes,5,2,2,No,No,4,1,47,2,,,1
32:49.4,Zayyan Banik,2024BTech917,Other,2024,Bhopal,Hostel,0.6445451414474661,0.5561124196077856,462030,"['College Bus', 'Bike']",15–30 mins,With friends,4:25 PM,4:20 PM,"['Saturday', 'Friday', 'Thursday', 'Tuesday']",Yes,3,"84/99, Joshi Ganj
Belgaum-564048",0.97939623374193,0.9939060101511014,Quasi earum architecto incidunt.,03-01-2024,12:50:58,Yes,Yes,No,5,2,1,No,No,3,1,27,0,,,4
47:21.1,Ishanvi Goda,2021BTech991,Other,2025,Kotri,Rented Flat,0.8458935379489247,0.43351464880419144,462030,"['Scooty', 'College Bus', 'Personal Car']",30–45 mins,Alone,8:30 AM,5:55 PM,"['Thursday', 'Tuesday', 'Saturday', 'Monday', 'Wednesday']",No,0,,0.0,0.0,,,,No,Yes,No,3,4,3,Not Sure,Yes,1,1,119,2,,,1
33:59.8,Chameli Sarna,2022BTech469,Other,2023,Sehore,Hostel,0.6449436132380697,0.6482098360128816,466001,"['Walking', 'Personal Car', 'Scooty']",45 mins–1 hour,Alone,1:15 PM,2:45 PM,"['Saturday', 'Wednesday', 'Tuesday', 'Friday']",Yes,3,"H.No. 00
Srinivas Zila, Eluru-507390",0.9968613310201967,0.9968921405319344,In asperiores impedit sequi tempora consequuntur.,01-01-2024,14:17:08,Not Sure,Yes,No,2,3,2,Yes,No,3,1,151,0,,,4
29:09.0,Vedika Naik,2025BTech314,Other,2025,Sehore,Hostel,0.7213120334476031,0.982035110546235,462030,"['Walking', 'Personal Car', 'Bike']",30–45 mins,With friends,2:50 PM,2:45 PM,"['Monday', 'Wednesday', 'Friday', 'Saturday']",No,0,,0.0,0.0,,,,Yes,Not Sure,No,2,3,1,Yes,No,4,1,148,0,,,1
09:13.8,Vedika Raghavan,2020BTech703,Male,2024,Sehore,PG,0.21822638003395411,0.44449999698812803,466001,"['Personal Car', 'Private Bus', 'College Bus']",45 mins–1 hour,With friends,11:40 AM,7:30 PM,"['Saturday', 'Monday', 'Tuesday', 'Friday']",Yes,2,"05
Mani Nagar
Kulti-285114",0.9927707957461769,0.9968061792027906,Dolorem pariatur est.,15-04-2024,11:27:12,Yes,Not Sure,Yes,2,3,2,No,No,1,1,78,1,,,3
25:14.5,Samuel Sarna,2023BTech452,Male,2024,Kotri,PG,0.32554744817863934,0.2708407375503725,466001,"['Scooty', 'Personal Car', 'Bike']",30–45 mins,Alone,6:00 PM,2:45 PM,"['Tuesday', 'Wednesday', 'Saturday', 'Friday', 'Thursday']",Yes,2,"259
Shanker
Amritsar-424170",0.9886553200005089,0.9952995849740061,Ipsum natus in non.,09-02-2024,02:45:31,No,Not Sure,No,2,1,3,Not Sure,Yes,5,1,125,1,,,3
43:36.8,Harini Toor,2020BTech815,Male,2023,Bhopal,Hostel,0.6783031108832773,0.5825487373174667,466001,"['Bike', 'Personal Car']",30–45 mins,Alone,6:00 PM,10:00 AM,"['Friday', 'Wednesday', 'Thursday', 'Tuesday', 'Monday', 'Saturday']",Yes,2,"H.No. 38
Sampath Chowk
Gangtok 861784",0.9914455459062789,0.9993081803327266,Laborum libero ipsam quidem.,05-09-2024,08:42:30,No,Not Sure,No,3,5,5,Yes,No,4,1,11,0,,,3
13:14.3,Rishi Bhatia,2024BTech659,Male,2024,Kotri,Rented Flat,0.9479804088040211,0.12521208689489072,462030,"['Personal Car', 'Private Bus', 'College Bus']",30–45 mins,Alone,1:15 PM,4:20 PM,"['Friday', 'Thursday', 'Tuesday']",Yes,2,"05/886, Doshi Ganj, Gulbarga 005418",0.984726174263161,0.9980216636226867,Tempore placeat perferendis quia dolores possimus hic.,13-08-2024,10:50:15,No,Not Sure,No,4,3,2,Not Sure,Yes,3,1,78,2,,,3
19:42.9,Avi Badami,2024BTech326,Male,2023,Kotri,Hostel,0.6507324672412054,0.42142293490110205,462030,"['Private Bus', 'Monthly Cab']",15–30 mins,Alone,4:25 PM,7:30 PM,"['Saturday', 'Thursday', 'Wednesday', 'Tuesday', 'Monday', 'Friday']",Yes,1,"11
Garg Zila
Surat-257023",0.9804739089682147,0.9962585402457924,Voluptate qui impedit possimus odio reprehenderit exercitationem.,05-02-2024,09:07:34,No,Yes,No,4,2,5,Yes,Yes,5,1,100,0,,,2
40:34.3,Patrick Mitter,2021BTech301,Male,2024,Bhopal,Hostel,0.19479463685002685,0.4058876325982226,462030,"['Monthly Cab', 'Scooty', 'Private Bus']",30–45 mins,Alone,1:15 PM,7:30 PM,"['Wednesday', 'Tuesday', 'Saturday', 'Friday', 'Monday', 'Thursday']",No,0,,0.0,0.0,,,,Yes,Yes,No,1,2,5,Not Sure,No,3,1,60,0,,,1
28:57.0,Saumya Nazareth,2024BTech587,Male,2025,Kotri,PG,0.19625236279754432,0.6362667084314637,466001,"['Bike', 'College Bus', 'Personal Car']",30–45 mins,Alone,2:50 PM,11:35 AM,"['Friday', 'Monday', 'Saturday', 'Thursday', 'Wednesday', 'Tuesday']",No,0,,0.0,0.0,,,,No,Yes,No,3,5,1,Yes,Yes,5,1,1,1,,,1
11:43.9,Orinder Hayre,2021BTech807,Male,2023,Bhopal,Hostel,0.7037292153910144,0.9677085780489847,466001,"['Personal Car', 'Monthly Cab']",15–30 mins,Alone,10:05 AM,1:10 PM,"['Saturday', 'Thursday', 'Monday', 'Friday', 'Tuesday']",Yes,3,"061
Kala, Berhampore 819365",0.9927217234529851,0.9961811853721483,Sapiente vitae quibusdam aut ipsa accusamus.,26-05-2024,06:12:55,Not Sure,Yes,Yes,2,4,2,Not Sure,Yes,1,1,76,0,,,4
41:07.4,Sarthak Dash,2021BTech814,Male,2023,Bhopal,PG,0.24662600519013722,0.27467988683343947,466001,"['Bike', 'Private Bus']",45 mins–1 hour,With friends,2:50 PM,10:00 AM,"['Thursday', 'Monday', 'Tuesday', 'Friday', 'Saturday']",No,0,,0.0,0.0,,,,Not Sure,Not Sure,No,4,3,1,Not Sure,Yes,3,1,16,1,,,1
37:53.0,Siya Luthra,2025BTech990,Other,2024,Kotri,PG,0.5637514817543945,0.8414664265190481,462030,"['Personal Car', 'Private Bus']",15–30 mins,With friends,8:30 AM,11:35 AM,"['Tuesday', 'Thursday', 'Monday', 'Saturday']",Yes,1,"H.No. 90
Dhawan Circle
Hajipur 790139",0.9898265432757402,0.9996536901661826,Quisquam sint dolores libero asperiores.,06-05-2024,15:23:14,No,No,Yes,4,3,3,No,No,2,1,80,1,,,2
05:21.2,Gayathri Loke,2022BTech640,Female,2024,Bhopal,PG,0.0,0.6302088039403486,466001,['Private Bus'],45 mins–1 hour,Alone,2:50 PM,10:00 AM,"['Wednesday', 'Saturday', 'Monday', 'Tuesday', 'Friday']",Yes,2,"28/93, Chaudry Circle
Thoothukudi-874933",0.9840937673208063,0.9968872889168402,Odit alias dolor beatae dolore dicta omnis a.,28-08-2024,02:08:06,Yes,Yes,Yes,5,2,5,Not Sure,No,5,1,114,1,,,3
34:26.4,Vasudha Bala,2023BTech467,Male,2023,Bhopal,Rented Flat,0.4942171531092754,0.24686211791731694,462030,['College Bus'],15–30 mins,With friends,6:00 PM,11:35 AM,"['Wednesday', 'Tuesday', 'Monday']",Yes,3,"13/15, Dube Zila
Sagar-145995",0.9902060129774721,0.9977539086630555,Distinctio nemo sunt sequi ea non.,29-08-2024,00:20:53,No,Not Sure,No,4,5,2,Not Sure,No,5,1,50,2,,,4
45:52.8,Hiral Barman,2023BTech298,Other,2023,Sehore,PG,0.6521301220645199,0.011555598391225885,462030,['Scooty'],15–30 mins,With friends,1:15 PM,11:35 AM,"['Friday', 'Tuesday', 'Thursday']",Yes,3,"H.No. 847
Chaudhary Circle, Bhatpara-996281",0.9865157595052456,0.997465521436042,Est vitae laborum consequuntur perspiciatis.,23-06-2024,15:21:50,Not Sure,No,Yes,5,2,5,Yes,No,4,1,135,1,,,4
05:57.3,Krisha Golla,2023BTech197,Female,2025,Kotri,PG,0.7997669240380603,0.2740674702375543,466001,"['Bike', 'Monthly Cab']",30–45 mins,Alone,6:00 PM,1:10 PM,"['Thursday', 'Monday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,2,1,4,No,No,3,1,8,1,,,1
44:34.8,William Banerjee,2025BTech737,Other,2025,Sehore,PG,0.011795966424237747,0.4080260708756782,462030,"['Monthly Cab', 'Scooty']",45 mins–1 hour,Alone,4:25 PM,5:55 PM,"['Friday', 'Saturday', 'Thursday', 'Monday', 'Wednesday']",Yes,2,"06
Deo Path, Anand 762798",0.9918843875499037,0.9940341005315293,Eligendi ipsum atque repudiandae ad vitae perspiciatis natus.,07-08-2024,04:01:27,No,Yes,Yes,3,3,4,Yes,Yes,3,1,61,1,,,3
55:28.3,Qabil Sur,2021BTech720,Other,2023,Sehore,Hostel,0.00422700477364657,0.23945288106870066,462030,"['Monthly Cab', 'Bike']",30–45 mins,With friends,1:15 PM,4:20 PM,"['Thursday', 'Friday', 'Tuesday']",No,0,,0.0,0.0,,,,Not Sure,Yes,No,5,3,3,Yes,No,3,1,51,0,,,1
58:28.5,Laban Thaker,2021BTech465,Male,2025,Sehore,PG,0.2533119213148325,0.5965439624759199,466001,"['Walking', 'Monthly Cab', 'Personal Car']",45 mins–1 hour,With friends,2:50 PM,11:35 AM,"['Monday', 'Thursday', 'Saturday', 'Friday', 'Wednesday', 'Tuesday']",Yes,2,"51
Choudhary Road
Thrissur-369401",0.9987944303755877,0.9987080123197474,Unde dolorum deserunt amet dolorem.,20-07-2024,04:28:43,Yes,No,No,4,2,1,Yes,No,5,1,145,1,,,3
56:03.4,Arjun Garde,2023BTech711,Other,2024,Sehore,Rented Flat,0.5989952103290221,0.24262339190445914,466001,"['Personal Car', 'College Bus', 'Private Bus']",45 mins–1 hour,Alone,4:25 PM,2:45 PM,"['Wednesday', 'Tuesday', 'Saturday', 'Thursday']",Yes,3,"71
Dyal, Anand-950116",0.9804321145259647,0.9949720880519107,Mollitia ipsa totam a velit.,27-09-2024,22:37:39,Not Sure,No,No,2,5,1,Yes,No,2,1,71,2,,,4
51:00.8,Maya Saini,2024BTech574,Male,2023,Kotri,Hostel,0.9848120174286379,0.8700813409714669,462030,"['College Bus', 'Private Bus', 'Monthly Cab']",30–45 mins,With friends,10:05 AM,1:10 PM,"['Friday', 'Monday', 'Saturday']",No,0,,0.0,0.0,,,,Not Sure,Not Sure,Yes,1,2,5,Yes,No,3,1,38,0,,,1
36:05.6,Gabriel Dada,2020BTech506,Male,2023,Bhopal,Hostel,0.11554680741998169,0.8441791308503355,462030,['Scooty'],15–30 mins,Alone,2:50 PM,2:45 PM,"['Thursday', 'Friday', 'Wednesday']",No,0,,0.0,0.0,,,,Not Sure,No,Yes,5,5,5,Not Sure,No,4,1,135,0,,,1
50:35.0,Bishakha Pradhan,2025BTech347,Male,2023,Kotri,PG,0.563973744913973,0.7967760784054008,466001,"['College Bus', 'Personal Car', 'Scooty']",15–30 mins,With friends,8:30 AM,10:00 AM,"['Wednesday', 'Friday', 'Tuesday', 'Saturday']",No,0,,0.0,0.0,,,,Yes,Not Sure,Yes,4,4,2,No,No,4,1,35,1,,,1
09:48.4,Adya Dhingra,2022BTech920,Other,2025,Sehore,PG,0.4355236600134518,0.5768121005487501,466001,"['College Bus', 'Scooty', 'Bike']",30–45 mins,With friends,10:05 AM,1:10 PM,"['Monday', 'Tuesday', 'Thursday']",Yes,1,"H.No. 97, Muni, Agra-619523",0.9982129683898248,0.9997954579721422,Temporibus quia excepturi rerum dolorem.,17-03-2024,19:26:13,No,No,No,3,4,2,Yes,No,1,1,40,1,,,2
25:58.9,Ekavir Sengupta,2023BTech985,Female,2023,Sehore,PG,0.721225931502893,0.32950221574333227,462030,['College Bus'],45 mins–1 hour,Alone,6:00 PM,4:20 PM,"['Tuesday', 'Thursday', 'Saturday', 'Monday', 'Friday', 'Wednesday']",Yes,1,"65, Savant Circle, Meerut-111799",0.9888971063817942,0.9969334824860888,Exercitationem cum pariatur distinctio quibusdam exercitationem sint aut.,04-09-2024,08:23:45,Not Sure,Yes,Yes,3,5,5,Yes,No,5,1,50,1,,,2
37:36.1,Divya Yogi,2023BTech760,Female,2024,Sehore,Hostel,0.6758121615993247,0.7491601860943433,462030,['Bike'],15–30 mins,With friends,1:15 PM,1:10 PM,"['Tuesday', 'Saturday', 'Wednesday']",No,0,,0.0,0.0,,,,Yes,Yes,No,3,4,2,Not Sure,Yes,4,1,24,0,,,1
25:49.0,Dalbir Patla,2020BTech760,Female,2025,Bhopal,Hostel,0.0045273603946967,0.9663692932311108,462030,"['Scooty', 'College Bus', 'Monthly Cab']",30–45 mins,Alone,1:15 PM,2:45 PM,"['Saturday', 'Monday', 'Thursday']",Yes,2,"77
Thaman Marg, Karaikudi-018331",0.998896192607176,0.9954435463293435,Dolorem quibusdam odit corporis ducimus recusandae in ratione.,05-07-2024,21:01:55,No,Not Sure,No,3,5,3,No,Yes,2,1,118,0,,,3
10:05.1,Dhriti Seth,2021BTech567,Female,2024,Sehore,PG,0.5512666997725262,0.5479100530694154,462030,"['Private Bus', 'Bike', 'Monthly Cab']",30–45 mins,Alone,2:50 PM,4:20 PM,"['Saturday', 'Tuesday', 'Monday']",No,0,,0.0,0.0,,,,Yes,No,Yes,1,1,5,Not Sure,Yes,2,1,91,1,,,1
46:37.0,Vritti Mammen,2021BTech439,Female,2025,Kotri,Rented Flat,0.696684874891865,0.21937766426319172,462030,"['Monthly Cab', 'Private Bus']",45 mins–1 hour,With friends,10:05 AM,7:30 PM,"['Wednesday', 'Saturday', 'Monday', 'Friday', 'Tuesday', 'Thursday']",No,0,,0.0,0.0,,,,Not Sure,Yes,Yes,5,5,1,Not Sure,No,2,1,59,2,,,1
18:35.1,Omya Dutt,2022BTech635,Other,2023,Kotri,Hostel,0.02245458623009,0.5744025926305198,466001,['Scooty'],15–30 mins,Alone,2:50 PM,10:00 AM,"['Wednesday', 'Friday', 'Monday', 'Tuesday']",No,0,,0.0,0.0,,,,No,No,No,3,5,5,Not Sure,Yes,1,1,135,0,,,1
